Time, Battery, PoorSignal, Attention, Meditation, Raw, Delta, Theta, lowAlpha, highAlpha, lowBeta, highBeta, lowGamma, highGamma, Blink,
21:46:32.000466,0,51,70,64,82,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000467,0,51,70,64,80,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000468,0,51,70,64,77,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000469,0,51,70,64,77,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000473,0,51,70,64,73,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000474,0,51,70,64,71,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000475,0,51,70,64,73,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000476,0,51,70,64,76,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000482,0,51,70,64,82,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000483,0,51,70,64,77,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000484,0,51,70,64,72,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000485,0,51,70,64,72,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000486,0,51,70,64,71,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000491,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000491,0,51,70,64,69,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000492,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000493,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000500,0,51,70,64,64,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000501,0,51,70,64,64,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000502,0,51,70,64,66,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000503,0,51,70,64,73,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000504,0,51,70,64,81,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000509,0,51,70,64,80,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000511,0,51,70,64,70,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000514,0,51,70,64,64,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000514,0,51,70,64,65,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000517,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000518,0,51,70,64,66,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000519,0,51,70,64,65,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000521,0,51,70,64,65,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000521,0,51,70,64,65,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000526,0,51,70,64,64,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000527,0,51,70,64,64,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000528,0,51,70,64,65,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000529,0,51,70,64,60,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000535,0,51,70,64,61,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000536,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000537,0,51,70,64,69,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000538,0,51,70,64,69,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000539,0,51,70,64,69,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000543,0,51,70,64,61,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000544,0,51,70,64,55,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000545,0,51,70,64,56,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000546,0,51,70,64,66,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000552,0,51,70,64,72,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000553,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000554,0,51,70,64,60,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000555,0,51,70,64,70,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000556,0,51,70,64,81,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000561,0,51,70,64,82,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000562,0,51,70,64,72,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000563,0,51,70,64,64,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000564,0,51,70,64,60,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000570,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000571,0,51,70,64,65,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000572,0,51,70,64,70,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000573,0,51,70,64,69,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000574,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000578,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000579,0,51,70,64,71,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000580,0,51,70,64,76,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000581,0,51,70,64,76,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000588,0,51,70,64,64,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000589,0,51,70,64,43,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000590,0,51,70,64,39,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000591,0,51,70,64,42,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000592,0,51,70,64,41,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000596,0,51,70,64,48,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000597,0,51,70,64,56,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000598,0,51,70,64,57,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000600,0,51,70,64,57,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000604,0,51,70,64,58,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000605,0,51,70,64,53,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000606,0,51,70,64,43,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000607,0,51,70,64,51,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000608,0,51,70,64,60,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000617,0,51,70,64,56,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000618,0,51,70,64,39,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000619,0,51,70,64,33,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000621,0,51,70,64,43,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000622,0,51,70,64,56,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000623,0,51,70,64,55,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000624,0,51,70,64,51,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000625,0,51,70,64,49,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000626,0,51,70,64,45,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000631,0,51,70,64,53,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000632,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000633,0,51,70,64,70,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000634,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000641,0,51,70,64,55,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000642,0,51,70,64,50,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000643,0,51,70,64,56,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000646,0,51,70,64,66,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000647,0,51,70,64,69,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000649,0,51,70,64,57,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000650,0,51,70,64,41,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000651,0,51,70,64,37,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000653,0,51,70,64,48,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000667,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000668,0,51,70,64,83,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000669,0,51,70,64,83,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000670,0,51,70,64,80,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000671,0,51,70,64,86,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000672,0,51,70,64,98,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000673,0,51,70,64,89,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000674,0,51,70,64,72,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000675,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000678,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000679,0,51,70,64,61,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000680,0,51,70,64,61,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000681,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000682,0,51,70,64,71,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000685,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000686,0,51,70,64,65,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000687,0,51,70,64,71,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000688,0,51,70,64,66,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000692,0,51,70,64,44,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000693,0,51,70,64,35,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000694,0,51,70,64,43,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000695,0,51,70,64,57,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000696,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000702,0,51,70,64,58,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000704,0,51,70,64,60,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000705,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000706,0,51,70,64,68,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000710,0,51,70,64,67,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000711,0,51,70,64,60,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000712,0,51,70,64,53,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000713,0,51,70,64,41,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000714,0,51,70,64,43,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000718,0,51,70,64,56,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000719,0,51,70,64,57,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000720,0,51,70,64,49,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000721,0,51,70,64,50,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000727,0,51,70,64,58,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000728,0,51,70,64,51,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000729,0,51,70,64,39,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000731,0,51,70,64,40,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000733,0,51,70,64,50,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000735,0,51,70,64,55,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000736,0,51,70,64,58,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000737,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000738,0,51,70,64,52,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000756,0,51,70,64,41,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000763,0,51,70,64,40,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000764,0,51,70,64,43,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000765,0,51,70,64,43,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000767,0,51,70,64,45,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000768,0,51,70,64,42,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000769,0,51,70,64,39,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000770,0,51,70,64,40,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000771,0,51,70,64,53,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000772,0,51,70,64,66,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000773,0,51,70,64,69,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000774,0,51,70,64,54,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000775,0,51,70,64,26,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000776,0,51,70,64,21,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000780,0,51,70,64,42,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000781,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000787,0,51,70,64,20,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000788,0,51,70,64,35,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000789,0,51,70,64,38,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000790,0,51,70,64,28,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000791,0,51,70,64,22,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000792,0,51,70,64,19,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000795,0,51,70,64,24,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000797,0,51,70,64,40,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000798,0,51,70,64,44,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000800,0,51,70,64,33,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000801,0,51,70,64,20,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000802,0,51,70,64,27,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000803,0,51,70,64,37,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000805,0,51,70,64,37,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000807,0,51,70,64,36,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000808,0,51,70,64,36,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000809,0,51,70,64,38,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000814,0,51,70,64,40,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000816,0,51,70,64,35,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000817,0,51,70,64,24,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000818,0,51,70,64,24,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000819,0,51,70,64,26,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000823,0,51,70,64,16,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000824,0,51,70,64,4,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000825,0,51,70,64,12,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000826,0,51,70,64,33,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000833,0,51,70,64,45,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000833,0,51,70,64,41,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000834,0,51,70,64,19,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000835,0,51,70,64,-2,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000836,0,51,70,64,17,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000840,0,51,70,64,48,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000841,0,51,70,64,42,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000842,0,51,70,64,25,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000843,0,51,70,64,19,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000849,0,51,70,64,16,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000850,0,51,70,64,3,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000851,0,51,70,64,-9,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000852,0,51,70,64,1,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000853,0,51,70,64,16,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000858,0,51,70,64,17,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000859,0,51,70,64,18,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000860,0,51,70,64,10,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000861,0,51,70,64,17,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000867,0,51,70,64,41,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000868,0,51,70,64,60,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000869,0,51,70,64,56,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000870,0,51,70,64,44,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000871,0,51,70,64,38,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000875,0,51,70,64,25,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000876,0,51,70,64,8,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000877,0,51,70,64,-7,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000878,0,51,70,64,1,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000884,0,51,70,64,21,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000885,0,51,70,64,22,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000886,0,51,70,64,17,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000887,0,51,70,64,36,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000888,0,51,70,64,54,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000893,0,51,70,64,29,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000894,0,51,70,64,26,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000895,0,51,70,64,38,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000896,0,51,70,64,27,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000902,0,51,70,64,37,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000903,0,51,70,64,48,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000904,0,51,70,64,35,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000905,0,51,70,64,21,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000906,0,51,70,64,35,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000910,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000911,0,51,70,64,76,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000912,0,51,70,64,73,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000913,0,51,70,64,72,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000919,0,51,70,64,75,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000920,0,51,70,64,76,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000921,0,51,70,64,85,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000922,0,51,70,64,99,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000923,0,51,70,64,114,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000928,0,51,70,64,115,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000928,0,51,70,64,100,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000930,0,51,70,64,84,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000930,0,51,70,64,74,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000937,0,51,70,64,73,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000938,0,51,70,64,59,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000939,0,51,70,64,23,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000940,0,51,70,64,5,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000941,0,51,70,64,6,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000944,0,51,70,64,9,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000945,0,51,70,64,25,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000946,0,51,70,64,29,231640,84851,12825,16671,7006,2864,694,283,255,
21:46:32.000951,0,25,70,64,29,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000952,0,25,70,64,28,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000957,0,25,70,64,23,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000958,0,25,70,64,5,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000959,0,25,70,64,-12,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000960,0,25,70,64,-11,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000961,0,25,70,64,-5,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000965,0,25,70,64,-29,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000966,0,25,70,64,-55,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000968,0,25,70,64,-54,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000971,0,25,70,64,-58,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000974,0,25,70,64,-55,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000975,0,25,70,64,-59,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000976,0,25,70,64,-88,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000978,0,25,70,64,-97,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000980,0,25,70,64,-93,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000981,0,25,70,64,-89,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000982,0,25,70,64,-90,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000983,0,25,70,64,-105,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000989,0,25,70,64,-145,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000990,0,25,70,64,-167,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000991,0,25,70,64,-155,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000992,0,25,70,64,-156,139088,22998,1827,1001,811,1055,508,239,255,
21:46:32.000999,0,25,70,64,-166,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000000,0,25,70,64,-167,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000001,0,25,70,64,-151,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000002,0,25,70,64,-150,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000003,0,25,70,64,-182,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000007,0,25,70,64,-195,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000009,0,25,70,64,-180,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000010,0,25,70,64,-167,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000011,0,25,70,64,-184,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000012,0,25,70,64,-210,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000015,0,25,70,64,-214,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000016,0,25,70,64,-184,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000017,0,25,70,64,-173,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000018,0,25,70,64,-196,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000024,0,25,70,64,-198,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000025,0,25,70,64,-209,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000026,0,25,70,64,-266,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000027,0,25,70,64,-311,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000028,0,25,70,64,-295,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000033,0,25,70,64,-260,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000034,0,25,70,64,-212,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000035,0,25,70,64,-177,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000036,0,25,70,64,-168,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000042,0,25,70,64,-148,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000043,0,25,70,64,-132,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000044,0,25,70,64,-142,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000045,0,25,70,64,-164,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000046,0,25,70,64,-194,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000050,0,25,70,64,-222,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000051,0,25,70,64,-195,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000052,0,25,70,64,-119,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000053,0,25,70,64,-76,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000059,0,25,70,64,-90,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000060,0,25,70,64,-118,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000061,0,25,70,64,-118,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000062,0,25,70,64,-86,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000063,0,25,70,64,-67,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000067,0,25,70,64,-82,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000068,0,25,70,64,-100,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000069,0,25,70,64,-88,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000071,0,25,70,64,-88,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000077,0,25,70,64,-93,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000078,0,25,70,64,-53,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000079,0,25,70,64,-3,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000080,0,25,70,64,35,139088,22998,1827,1001,811,1055,508,239,255,
21:46:33.000081,0,25,70,64,19,139088,22998,1827,1001,811,1055,508,239,255,
